date,averageprice,totalvolume,totalbags,smallbags,largebags,xlargebags,type,region,price_category,year
2019-11-17,2.236241879,5712.89,1588.91,0.0,0.0,0.0,organic,StLouis,High price,2019
2019-11-17,1.495637132,3267.35,2987.22,0.0,0.0,0.0,organic,Syracuse,High price,2019
2019-11-17,1.216362121,11562.82,11297.64,0.0,0.0,0.0,organic,Tampa,High price,2019
2019-11-17,1.851021704,3072.88,1337.02,0.0,0.0,0.0,organic,Toledo,High price,2019
2019-11-17,1.707296374,1189475.96,549319.81,0.0,0.0,0.0,organic,TotalUS,High price,2019
2019-11-17,1.853526717,195936.49,57799.08,0.0,0.0,0.0,organic,West,High price,2019
2019-11-17,1.497165189,17289.77,11696.89,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2019
2019-11-17,2.105484153,1132.87,307.65,0.0,0.0,0.0,organic,Wichita,High price,2019
2019-11-24,1.943497425,2080.61,1455.21,0.0,0.0,0.0,organic,Albany,High price,2019
2019-11-24,1.978542,15379.58,6989.48,0.0,0.0,0.0,organic,Atlanta,High price,2019
2019-11-24,1.738869298,31668.97,26734.57,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2019
2019-11-24,1.409855344,6139.07,5563.16,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2019
2019-11-24,1.976835245,3036.9,830.42,0.0,0.0,0.0,organic,Boise,High price,2019
2019-11-24,2.113384824,14496.46,12889.25,0.0,0.0,0.0,organic,Boston,High price,2019
2019-11-24,1.523793921,6330.31,5711.58,0.0,0.0,0.0,organic,BuffaloRochester,High price,2019
2019-11-24,1.837495536,213011.8,71705.4,0.0,0.0,0.0,organic,California,High price,2019
2019-11-24,1.777413359,11253.41,3877.33,0.0,0.0,0.0,organic,Charlotte,High price,2019
2019-11-24,1.705364593,42855.94,8432.21,0.0,0.0,0.0,organic,Chicago,High price,2019
2019-11-24,1.954090742,9598.89,1756.59,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2019
2019-11-24,1.84108412,6456.71,2238.29,0.0,0.0,0.0,organic,Columbus,High price,2019
2019-11-24,1.625545087,20063.04,10628.63,0.0,0.0,0.0,organic,DallasFtWorth,High price,2019
2019-11-24,2.027195649,19330.59,2071.13,0.0,0.0,0.0,organic,Denver,High price,2019
2019-11-24,1.710539818,10935.06,3990.87,0.0,0.0,0.0,organic,Detroit,High price,2019
2019-11-24,1.276126378,5923.46,4759.71,0.0,0.0,0.0,organic,GrandRapids,High price,2019
2019-11-24,1.748039678,120018.24,44661.48,0.0,0.0,0.0,organic,GreatLakes,High price,2019
2019-11-24,1.567357117,9835.26,9416.11,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2019
2019-11-24,2.036494145,10148.9,4733.58,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2019
2019-11-24,1.754372766,9388.4,65.1,0.0,0.0,0.0,organic,Houston,High price,2019
2019-11-24,1.899382111,4048.93,1673.22,0.0,0.0,0.0,organic,Indianapolis,High price,2019
2019-11-24,1.497699829,5084.78,4850.41,0.0,0.0,0.0,organic,Jacksonville,High price,2019
2019-11-24,1.629692576,11462.33,4433.63,0.0,0.0,0.0,organic,LasVegas,High price,2019
2019-11-24,1.800847861,89039.96,16705.51,0.0,0.0,0.0,organic,LosAngeles,High price,2019
2019-11-24,1.918543056,3013.56,750.18,0.0,0.0,0.0,organic,Louisville,High price,2019
2019-11-24,1.50638731,21169.71,18204.97,0.0,0.0,0.0,organic,Miami,High price,2019
2019-11-24,1.788536784,122532.32,65493.89,0.0,0.0,0.0,organic,Midsouth,High price,2019
2019-11-24,1.93644447,8463.25,3305.82,0.0,0.0,0.0,organic,Nashville,High price,2019
2019-11-24,1.730673692,69665.55,40488.89,0.0,0.0,0.0,organic,NewYork,High price,2019
2019-11-24,1.280960474,5869.73,5381.53,0.0,0.0,0.0,organic,NewOrleans,High price,2019
2019-11-24,1.807119855,169770.74,116241.51,0.0,0.0,0.0,organic,Northeast,High price,2019
2019-11-24,2.27356379,9957.06,7992.48,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2019
2019-11-24,1.304620443,15227.48,15078.92,0.0,0.0,0.0,organic,Orlando,High price,2019
2019-11-24,1.803542894,2778.68,1534.82,0.0,0.0,0.0,organic,PeoriaSpringfield,High price,2019
2019-11-24,1.753626925,20709.33,13396.64,0.0,0.0,0.0,organic,Philadelphia,High price,2019
2019-11-24,1.419580307,30713.13,20471.75,0.0,0.0,0.0,organic,PhoenixTucson,High price,2019
2019-11-24,1.713804271,6759.11,4326.98,0.0,0.0,0.0,organic,Pittsburgh,High price,2019
2019-11-24,1.497830677,38431.62,26051.54,0.0,0.0,0.0,organic,Plains,High price,2019
2019-11-24,2.015864216,28057.02,2148.48,0.0,0.0,0.0,organic,Portland,High price,2019
2019-11-24,2.146109783,1927.65,1921.15,0.0,0.0,0.0,organic,Providence,High price,2019
2019-11-24,1.696469047,15114.19,4557.42,0.0,0.0,0.0,organic,RaleighGreensboro,High price,2019
2019-11-24,1.842767341,8479.85,5758.02,0.0,0.0,0.0,organic,RichmondNorfolk,High price,2019
2019-11-24,1.961579188,5156.2,2325.23,0.0,0.0,0.0,organic,Roanoke,High price,2019
2019-11-24,1.853690077,12423.88,6231.65,0.0,0.0,0.0,organic,Sacramento,High price,2019
2019-11-24,1.726601578,24771.92,9257.73,0.0,0.0,0.0,organic,SanDiego,High price,2019
2019-11-24,2.026878136,43870.4,19987.13,0.0,0.0,0.0,organic,SanFrancisco,High price,2019
2019-11-24,1.700675456,62896.63,5721.72,0.0,0.0,0.0,organic,Seattle,High price,2019
2019-11-24,1.787851175,13096.3,8382.91,0.0,0.0,0.0,organic,SouthCarolina,High price,2019
2019-11-24,1.605464701,76907.97,44057.59,0.0,0.0,0.0,organic,SouthCentral,High price,2019
2019-11-24,1.533540225,117938.95,95145.95,0.0,0.0,0.0,organic,Southeast,High price,2019
2019-11-24,1.982244513,2603.25,450.06,0.0,0.0,0.0,organic,Spokane,High price,2019
2019-11-24,2.238919414,5416.65,1633.93,0.0,0.0,0.0,organic,StLouis,High price,2019
2019-11-24,1.61680693,2516.93,2268.75,0.0,0.0,0.0,organic,Syracuse,High price,2019
2019-11-24,1.197368285,12218.34,12037.75,0.0,0.0,0.0,organic,Tampa,High price,2019
2019-11-24,1.795894113,3146.45,1512.9,0.0,0.0,0.0,organic,Toledo,High price,2019
2019-11-24,1.736333966,1089552.53,527499.08,0.0,0.0,0.0,organic,TotalUS,High price,2019
2019-11-24,1.744045139,230940.91,64141.7,0.0,0.0,0.0,organic,West,High price,2019
2019-11-24,1.405642174,21219.36,14990.82,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2019
2019-11-24,1.96898802,1271.62,464.71,0.0,0.0,0.0,organic,Wichita,High price,2019
2019-12-01,2.153249181,1475.04,1104.14,0.0,0.0,0.0,organic,Albany,High price,2019
2019-12-01,2.099968236,16067.69,5950.92,0.0,0.0,0.0,organic,Atlanta,High price,2019
2019-12-01,1.682508783,38692.93,33499.23,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2019
2019-12-01,1.448807011,4943.29,4489.19,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2019
2019-12-01,1.957572147,2700.9,689.85,0.0,0.0,0.0,organic,Boise,High price,2019
2019-12-01,2.016958212,14421.41,12517.17,0.0,0.0,0.0,organic,Boston,High price,2019
2019-12-01,1.620653823,5736.66,5218.41,0.0,0.0,0.0,organic,BuffaloRochester,High price,2019
2019-12-01,1.809746012,214278.84,70463.46,0.0,0.0,0.0,organic,California,High price,2019
2019-12-01,1.770323516,10114.67,3875.97,0.0,0.0,0.0,organic,Charlotte,High price,2019
2019-12-01,1.340856451,49817.81,7417.96,0.0,0.0,0.0,organic,Chicago,High price,2019
2019-12-01,2.00951971,9448.15,1494.49,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2019
2019-12-01,1.900164446,4901.69,1398.29,0.0,0.0,0.0,organic,Columbus,High price,2019
2019-12-01,1.592716192,21314.74,11196.81,0.0,0.0,0.0,organic,DallasFtWorth,High price,2019
2019-12-01,2.063451608,21800.63,2299.5,0.0,0.0,0.0,organic,Denver,High price,2019
2019-12-01,1.730463486,10069.74,3286.27,0.0,0.0,0.0,organic,Detroit,High price,2019
2019-12-01,1.276926092,5846.23,4702.72,0.0,0.0,0.0,organic,GrandRapids,High price,2019
2019-12-01,1.591075583,120953.41,39093.12,0.0,0.0,0.0,organic,GreatLakes,High price,2019
2019-12-01,1.547010315,9417.6,8924.5,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2019
2019-12-01,2.101754295,8657.02,5005.37,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2019
2019-12-01,1.865632269,10070.26,68.38,0.0,0.0,0.0,organic,Houston,High price,2019
2019-12-01,1.756815183,3924.73,1816.91,0.0,0.0,0.0,organic,Indianapolis,High price,2019
2019-12-01,1.3314146,5455.91,5261.37,0.0,0.0,0.0,organic,Jacksonville,High price,2019
2019-12-01,1.728956513,9115.72,2723.31,0.0,0.0,0.0,organic,LasVegas,High price,2019
2019-12-01,1.727193317,92388.56,16438.97,0.0,0.0,0.0,organic,LosAngeles,High price,2019
2019-12-01,1.854549554,3522.33,749.49,0.0,0.0,0.0,organic,Louisville,High price,2019
2019-12-01,1.432888908,20076.33,17255.42,0.0,0.0,0.0,organic,Miami,High price,2019
2019-12-01,1.765897727,124897.46,70510.39,0.0,0.0,0.0,organic,Midsouth,High price,2019
2019-12-01,2.040675399,7455.7,2515.25,0.0,0.0,0.0,organic,Nashville,High price,2019
2019-12-01,1.795132374,68427.58,41700.74,0.0,0.0,0.0,organic,NewYork,High price,2019
2019-12-01,1.238251917,5905.45,5349.91,0.0,0.0,0.0,organic,NewOrleans,High price,2019
2019-12-01,1.835500264,158872.53,112144.82,0.0,0.0,0.0,organic,Northeast,High price,2019
2019-12-01,2.204868929,9334.44,7662.05,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2019
2019-12-01,1.226539106,13339.1,13167.71,0.0,0.0,0.0,organic,Orlando,High price,2019
2019-12-01,1.822255149,2485.52,1317.62,0.0,0.0,0.0,organic,PeoriaSpringfield,High price,2019
2019-12-01,1.735640745,18371.11,12342.67,0.0,0.0,0.0,organic,Philadelphia,High price,2019
2019-12-01,1.359774718,27825.44,18424.59,0.0,0.0,0.0,organic,PhoenixTucson,High price,2019
2019-12-01,1.680232538,4763.56,3011.74,0.0,0.0,0.0,organic,Pittsburgh,High price,2019
2019-12-01,1.724152078,26011.47,14598.6,0.0,0.0,0.0,organic,Plains,High price,2019
2019-12-01,2.014431881,27735.35,1895.47,0.0,0.0,0.0,organic,Portland,High price,2019
2019-12-01,2.037610839,2028.53,2022.01,0.0,0.0,0.0,organic,Providence,High price,2019
2019-12-01,1.72855468,14295.94,4264.18,0.0,0.0,0.0,organic,RaleighGreensboro,High price,2019
2019-12-01,1.745363581,9272.93,6581.09,0.0,0.0,0.0,organic,RichmondNorfolk,High price,2019
2019-12-01,1.92153656,4947.84,2239.08,0.0,0.0,0.0,organic,Roanoke,High price,2019
2019-12-01,1.87057715,12530.87,6678.34,0.0,0.0,0.0,organic,Sacramento,High price,2019
2019-12-01,1.729155001,22282.68,6645.71,0.0,0.0,0.0,organic,SanDiego,High price,2019
2019-12-01,2.026729297,46143.76,22563.37,0.0,0.0,0.0,organic,SanFrancisco,High price,2019
2019-12-01,1.537039065,70045.99,3738.35,0.0,0.0,0.0,organic,Seattle,High price,2019
2019-12-01,1.772335807,12417.08,8651.71,0.0,0.0,0.0,organic,SouthCarolina,High price,2019
2019-12-01,1.646353485,87444.99,40611.96,0.0,0.0,0.0,organic,SouthCentral,High price,2019
2019-12-01,1.508186736,111068.15,87953.33,0.0,0.0,0.0,organic,Southeast,High price,2019
2019-12-01,2.007658684,2384.84,406.35,0.0,0.0,0.0,organic,Spokane,High price,2019
2019-12-01,2.266879002,4275.2,1182.69,0.0,0.0,0.0,organic,StLouis,High price,2019
2019-12-01,1.683406352,2618.6,2342.51,0.0,0.0,0.0,organic,Syracuse,High price,2019
2019-12-01,1.127737876,11149.9,11028.18,0.0,0.0,0.0,organic,Tampa,High price,2019
2019-12-01,1.831314396,2492.51,1035.75,0.0,0.0,0.0,organic,Toledo,High price,2019
2019-12-01,1.712228601,1070229.63,489988.49,0.0,0.0,0.0,organic,TotalUS,High price,2019
2019-12-01,1.692745777,226702.79,54612.81,0.0,0.0,0.0,organic,West,High price,2019
2019-12-01,1.324473315,17216.82,11626.78,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2019
2019-12-01,1.93938353,1313.8,464.65,0.0,0.0,0.0,organic,Wichita,High price,2019
2019-12-08,2.066265412,1640.91,1292.77,0.0,0.0,0.0,organic,Albany,High price,2019
2019-12-08,2.096047759,17927.94,6429.25,0.0,0.0,0.0,organic,Atlanta,High price,2019
2019-12-08,1.671454686,38203.21,33332.8,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2019
2019-12-08,1.247618413,6841.66,6272.54,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2019
2019-12-08,1.949965362,3144.65,866.25,0.0,0.0,0.0,organic,Boise,High price,2019
2019-12-08,1.969495757,17179.64,14035.01,0.0,0.0,0.0,organic,Boston,High price,2019
2019-12-08,1.595252417,7166.38,6554.82,0.0,0.0,0.0,organic,BuffaloRochester,High price,2019
2019-12-08,1.770841595,227933.64,71443.01,0.0,0.0,0.0,organic,California,High price,2019
2019-12-08,1.722164747,11712.87,5328.94,0.0,0.0,0.0,organic,Charlotte,High price,2019
2019-12-08,1.124605591,79865.06,12014.83,0.0,0.0,0.0,organic,Chicago,High price,2019
2019-12-08,2.030484173,9938.34,1730.68,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2019
2019-12-08,1.961510988,5366.37,1350.76,0.0,0.0,0.0,organic,Columbus,High price,2019
2019-12-08,1.410751809,21373.64,14650.34,0.0,0.0,0.0,organic,DallasFtWorth,High price,2019
2019-12-08,1.741467881,21992.15,3085.56,0.0,0.0,0.0,organic,Denver,High price,2019
2019-12-08,1.718427666,11945.44,5486.1,0.0,0.0,0.0,organic,Detroit,High price,2019
2019-12-08,1.551553438,4156.93,3426.65,0.0,0.0,0.0,organic,GrandRapids,High price,2019
2019-12-08,1.437605963,150435.17,44641.65,0.0,0.0,0.0,organic,GreatLakes,High price,2019
2019-12-08,1.48101947,10840.89,9957.35,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2019
2019-12-08,2.147430674,9382.56,5625.56,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2019
2019-12-08,1.8172069,7136.9,256.86,0.0,0.0,0.0,organic,Houston,High price,2019
2019-12-08,1.796166125,4176.21,1835.03,0.0,0.0,0.0,organic,Indianapolis,High price,2019
2019-12-08,1.344151538,5897.19,5690.29,0.0,0.0,0.0,organic,Jacksonville,High price,2019
2019-12-08,1.824170161,8211.69,2110.37,0.0,0.0,0.0,organic,LasVegas,High price,2019
2019-12-08,1.690254363,102660.46,16360.05,0.0,0.0,0.0,organic,LosAngeles,High price,2019
2019-12-08,1.657420147,3827.54,1517.09,0.0,0.0,0.0,organic,Louisville,High price,2019
2019-12-08,1.466249895,22320.64,18545.4,0.0,0.0,0.0,organic,Miami,High price,2019
2019-12-08,1.708877012,136147.78,80215.14,0.0,0.0,0.0,organic,Midsouth,High price,2019
2019-12-08,2.026173902,8180.35,2934.79,0.0,0.0,0.0,organic,Nashville,High price,2019
2019-12-08,1.722649888,70760.47,42554.78,0.0,0.0,0.0,organic,NewYork,High price,2019
2019-12-08,1.197576573,6772.05,6289.49,0.0,0.0,0.0,organic,NewOrleans,High price,2019
2019-12-08,1.777910652,175261.35,123446.48,0.0,0.0,0.0,organic,Northeast,High price,2019
2019-12-08,2.232139414,11085.23,8764.08,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2019
2019-12-08,1.243048149,14759.8,14581.23,0.0,0.0,0.0,organic,Orlando,High price,2019
2019-12-08,1.837709564,2338.49,1380.66,0.0,0.0,0.0,organic,PeoriaSpringfield,High price,2019
2019-12-08,1.592402514,24286.29,17149.82,0.0,0.0,0.0,organic,Philadelphia,High price,2019
2019-12-08,1.297435758,32888.58,21420.77,0.0,0.0,0.0,organic,PhoenixTucson,High price,2019
2019-12-08,1.74455892,4061.61,2130.89,0.0,0.0,0.0,organic,Pittsburgh,High price,2019
2019-12-08,0.77211354,95758.07,83231.48,0.0,0.0,0.0,organic,Plains,Medium price,2019
2019-12-08,1.901895972,27416.34,2220.3,0.0,0.0,0.0,organic,Portland,High price,2019
2019-12-08,2.094943185,2254.74,2250.47,0.0,0.0,0.0,organic,Providence,High price,2019
2019-12-08,1.690048034,15190.15,4876.45,0.0,0.0,0.0,organic,RaleighGreensboro,High price,2019
2019-12-08,1.690565885,10374.29,7574.72,0.0,0.0,0.0,organic,RichmondNorfolk,High price,2019
2019-12-08,1.838968393,6052.57,2941.65,0.0,0.0,0.0,organic,Roanoke,High price,2019
2019-12-08,1.770259959,12495.67,7072.09,0.0,0.0,0.0,organic,Sacramento,High price,2019
2019-12-08,1.740020294,26596.28,6899.42,0.0,0.0,0.0,organic,SanDiego,High price,2019
2019-12-08,1.999964514,43446.81,21191.66,0.0,0.0,0.0,organic,SanFrancisco,High price,2019
2019-12-08,1.844284807,49065.59,4628.51,0.0,0.0,0.0,organic,Seattle,High price,2019
2019-12-08,1.76938453,12579.88,8696.17,0.0,0.0,0.0,organic,SouthCarolina,High price,2019
2019-12-08,1.505552859,80908.81,49758.19,0.0,0.0,0.0,organic,SouthCentral,High price,2019
2019-12-08,1.503295997,122569.96,96442.26,0.0,0.0,0.0,organic,Southeast,High price,2019
2019-12-08,2.031887988,2681.15,485.1,0.0,0.0,0.0,organic,Spokane,High price,2019
2019-12-08,2.161257107,4670.48,1666.55,0.0,0.0,0.0,organic,StLouis,High price,2019
2019-12-08,1.669200136,2496.25,2163.65,0.0,0.0,0.0,organic,Syracuse,High price,2019
2019-12-08,1.1330058,12730.05,12558.89,0.0,0.0,0.0,organic,Tampa,High price,2019
2019-12-08,1.891868788,2560.21,1068.56,0.0,0.0,0.0,organic,Toledo,High price,2019
2019-12-08,1.583436792,1206173.19,615775.9,0.0,0.0,0.0,organic,TotalUS,High price,2019
2019-12-08,1.684170471,217158.42,66597.7,0.0,0.0,0.0,organic,West,High price,2019
2019-12-08,1.244210569,21028.32,15333.15,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2019
2019-12-08,1.953762513,1269.88,456.23,0.0,0.0,0.0,organic,Wichita,High price,2019
2019-12-15,1.786853389,1877.16,1519.27,0.0,0.0,0.0,organic,Albany,High price,2019
2019-12-15,2.295838012,14136.92,3485.05,0.0,0.0,0.0,organic,Atlanta,High price,2019
2019-12-15,1.660057828,37645.26,30797.27,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2019
2019-12-15,1.364782737,4946.04,4395.77,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2019
2019-12-15,1.964736306,3185.92,869.4,0.0,0.0,0.0,organic,Boise,High price,2019
2019-12-15,1.968318826,15936.05,13082.09,0.0,0.0,0.0,organic,Boston,High price,2019
2019-12-15,1.609651097,8826.23,8160.2,0.0,0.0,0.0,organic,BuffaloRochester,High price,2019
2019-12-15,1.80669345,209398.81,69048.68,0.0,0.0,0.0,organic,California,High price,2019
2019-12-15,1.700019238,11984.66,7436.84,0.0,0.0,0.0,organic,Charlotte,High price,2019
2019-12-15,1.552062651,56146.17,12529.99,0.0,0.0,0.0,organic,Chicago,High price,2019
2019-12-15,1.972575403,9030.87,1970.01,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2019
2019-12-15,1.912834797,5147.16,1305.51,0.0,0.0,0.0,organic,Columbus,High price,2019
2019-12-15,1.436448558,21797.85,14524.44,0.0,0.0,0.0,organic,DallasFtWorth,High price,2019
2019-12-15,1.519343089,29655.97,3610.43,0.0,0.0,0.0,organic,Denver,High price,2019
2019-12-15,1.741114155,10321.81,3764.11,0.0,0.0,0.0,organic,Detroit,High price,2019
2019-12-15,1.464193933,3724.29,2838.31,0.0,0.0,0.0,organic,GrandRapids,High price,2019
2019-12-15,1.689122663,124214.41,41808.12,0.0,0.0,0.0,organic,GreatLakes,High price,2019
2019-12-15,1.439033408,10909.11,10012.13,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2019
2019-12-15,1.863860478,11800.13,8160.32,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2019
2019-12-15,1.792407576,9794.13,340.2,0.0,0.0,0.0,organic,Houston,High price,2019
2019-12-15,1.787931294,4134.89,1763.64,0.0,0.0,0.0,organic,Indianapolis,High price,2019
2019-12-15,1.267473771,6030.09,5835.94,0.0,0.0,0.0,organic,Jacksonville,High price,2019
2019-12-15,1.792805218,9137.26,2373.66,0.0,0.0,0.0,organic,LasVegas,High price,2019
2019-12-15,1.799490624,83165.41,13352.46,0.0,0.0,0.0,organic,LosAngeles,High price,2019
2019-12-15,1.432638822,4157.62,2132.38,0.0,0.0,0.0,organic,Louisville,High price,2019
2019-12-15,1.415899732,22962.26,19506.69,0.0,0.0,0.0,organic,Miami,High price,2019
2019-12-15,1.589658664,144529.97,87986.29,0.0,0.0,0.0,organic,Midsouth,High price,2019
2019-12-15,1.933671492,7684.81,2703.06,0.0,0.0,0.0,organic,Nashville,High price,2019
2019-12-15,1.534640463,103244.57,75314.44,0.0,0.0,0.0,organic,NewYork,High price,2019
2019-12-15,1.100996527,6007.04,5800.03,0.0,0.0,0.0,organic,NewOrleans,High price,2019
2019-12-15,1.628568023,219276.34,167444.91,0.0,0.0,0.0,organic,Northeast,High price,2019
2019-12-15,2.198711231,9543.67,7565.81,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2019
2019-12-15,1.25113305,15071.82,14875.21,0.0,0.0,0.0,organic,Orlando,High price,2019
2019-12-15,1.884433228,2550.32,1337.8,0.0,0.0,0.0,organic,PeoriaSpringfield,High price,2019
2019-12-15,1.50870164,29158.91,21964.82,0.0,0.0,0.0,organic,Philadelphia,High price,2019
2019-12-15,1.28856992,33168.94,23143.44,0.0,0.0,0.0,organic,PhoenixTucson,High price,2019
2019-12-15,1.771378897,3537.62,1648.23,0.0,0.0,0.0,organic,Pittsburgh,High price,2019
2019-12-15,1.109332194,61117.82,47762.9,0.0,0.0,0.0,organic,Plains,High price,2019
2019-12-15,1.933542478,24413.44,2574.18,0.0,0.0,0.0,organic,Portland,High price,2019
2019-12-15,2.055847082,1738.89,1727.14,0.0,0.0,0.0,organic,Providence,High price,2019
2019-12-15,1.611963579,16667.51,5571.19,0.0,0.0,0.0,organic,RaleighGreensboro,High price,2019
2019-12-15,1.683734217,10640.7,7075.72,0.0,0.0,0.0,organic,RichmondNorfolk,High price,2019
2019-12-15,1.988903425,5181.8,2462.74,0.0,0.0,0.0,organic,Roanoke,High price,2019
2019-12-15,1.788668019,13320.75,6798.97,0.0,0.0,0.0,organic,Sacramento,High price,2019
2019-12-15,1.726551017,22296.79,6713.86,0.0,0.0,0.0,organic,SanDiego,High price,2019
2019-12-15,1.932448145,48525.48,22607.23,0.0,0.0,0.0,organic,SanFrancisco,High price,2019
2019-12-15,2.166733314,35730.23,5419.3,0.0,0.0,0.0,organic,Seattle,High price,2019
2019-12-15,1.69212819,12911.6,8048.32,0.0,0.0,0.0,organic,SouthCarolina,High price,2019
2019-12-15,1.14787078,110319.29,84396.85,0.0,0.0,0.0,organic,SouthCentral,High price,2019
2019-12-15,1.489210418,116823.59,91236.3,0.0,0.0,0.0,organic,Southeast,High price,2019
2019-12-15,1.89957266,2587.07,659.4,0.0,0.0,0.0,organic,Spokane,High price,2019
2019-12-15,1.885511819,6526.7,2950.69,0.0,0.0,0.0,organic,StLouis,High price,2019
2019-12-15,1.704322865,3141.76,2737.4,0.0,0.0,0.0,organic,Syracuse,High price,2019
2019-12-15,1.13309384,12616.21,12456.67,0.0,0.0,0.0,organic,Tampa,High price,2019
2019-12-15,1.91347059,2529.81,964.31,0.0,0.0,0.0,organic,Toledo,High price,2019
2019-12-15,1.587129971,1194675.71,659339.34,0.0,0.0,0.0,organic,TotalUS,High price,2019
2019-12-15,1.687624423,208995.48,69655.29,0.0,0.0,0.0,organic,West,High price,2019
2019-12-15,1.219513132,21182.13,16474.76,0.0,0.0,0.0,organic,WestTexNewMexico,High price,2019
2019-12-15,1.749001823,1707.41,842.27,0.0,0.0,0.0,organic,Wichita,High price,2019
2019-12-22,1.848015605,1931.52,1193.8,0.0,0.0,0.0,organic,Albany,High price,2019
2019-12-22,2.187164819,13945.12,4697.78,0.0,0.0,0.0,organic,Atlanta,High price,2019
2019-12-22,1.64922651,38198.82,32249.05,0.0,0.0,0.0,organic,BaltimoreWashington,High price,2019
2019-12-22,1.420343355,4842.57,4391.69,0.0,0.0,0.0,organic,BirminghamMontgomery,High price,2019
2019-12-22,1.939517392,3148.41,819.0,0.0,0.0,0.0,organic,Boise,High price,2019
2019-12-22,1.785835337,17070.34,14875.85,0.0,0.0,0.0,organic,Boston,High price,2019
2019-12-22,1.511944882,7376.84,6798.86,0.0,0.0,0.0,organic,BuffaloRochester,High price,2019
2019-12-22,1.838008565,230984.03,73408.04,0.0,0.0,0.0,organic,California,High price,2019
2019-12-22,1.843149071,11038.02,4201.49,0.0,0.0,0.0,organic,Charlotte,High price,2019
2019-12-22,1.66403235,64567.78,5048.84,0.0,0.0,0.0,organic,Chicago,High price,2019
2019-12-22,1.944702684,8823.44,1361.2,0.0,0.0,0.0,organic,CincinnatiDayton,High price,2019
2019-12-22,1.887536796,5267.87,1259.76,0.0,0.0,0.0,organic,Columbus,High price,2019
2019-12-22,1.466186246,23488.75,14821.68,0.0,0.0,0.0,organic,DallasFtWorth,High price,2019
2019-12-22,1.809428502,31819.0,3719.76,0.0,0.0,0.0,organic,Denver,High price,2019
2019-12-22,1.83944807,7940.8,2266.7,0.0,0.0,0.0,organic,Detroit,High price,2019
2019-12-22,1.532634362,3528.66,2710.49,0.0,0.0,0.0,organic,GrandRapids,High price,2019
2019-12-22,1.751534541,129094.48,30289.84,0.0,0.0,0.0,organic,GreatLakes,High price,2019
2019-12-22,1.383207862,12745.36,11050.3,0.0,0.0,0.0,organic,HarrisburgScranton,High price,2019
2019-12-22,1.626296943,17529.01,6718.04,0.0,0.0,0.0,organic,HartfordSpringfield,High price,2019
2019-12-22,1.785440472,9417.35,429.19,0.0,0.0,0.0,organic,Houston,High price,2019
2019-12-22,1.883124581,3619.93,1329.82,0.0,0.0,0.0,organic,Indianapolis,High price,2019
2019-12-22,1.340245745,5775.3,5533.42,0.0,0.0,0.0,organic,Jacksonville,High price,2019
2019-12-22,1.835176729,8690.83,2185.05,0.0,0.0,0.0,organic,LasVegas,High price,2019
2019-12-22,1.798107731,92412.05,14025.9,0.0,0.0,0.0,organic,LosAngeles,High price,2019
2019-12-22,1.703822815,2947.89,1127.89,0.0,0.0,0.0,organic,Louisville,High price,2019
2019-12-22,1.473403941,21135.85,17564.72,0.0,0.0,0.0,organic,Miami,High price,2019
2019-12-22,1.710738458,129898.68,69077.65,0.0,0.0,0.0,organic,Midsouth,High price,2019
2019-12-22,1.831698982,7145.74,2384.14,0.0,0.0,0.0,organic,Nashville,High price,2019
2019-12-22,1.439891518,133188.48,55755.14,0.0,0.0,0.0,organic,NewYork,High price,2019
2019-12-22,1.164371285,4796.78,4609.08,0.0,0.0,0.0,organic,NewOrleans,High price,2019
2019-12-22,1.520707697,268479.36,139829.5,0.0,0.0,0.0,organic,Northeast,High price,2019
2019-12-22,2.216691526,9909.09,7776.49,0.0,0.0,0.0,organic,NorthernNewEngland,High price,2019
2019-12-22,1.233780114,14861.7,14669.83,0.0,0.0,0.0,organic,Orlando,High price,2019
